Eval count: 1, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -5.637053620508101, 4.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -2.427754136982867, 3.6969162331893717, -3.263086137228797, -1.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 3.5854643838005007, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -31.23728746773662
Eval count: 2, Parameters: [-0.5121444527968047, 1.502849960021762, 4.0766434110788055, -5.637053620508101, 4.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -2.427754136982867, 3.6969162331893717, -3.263086137228797, -1.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 3.5854643838005007, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -27.590806654295818
Eval count: 3, Parameters: [-1.5121444527968047, 2.502849960021762, 4.0766434110788055, -5.637053620508101, 4.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -2.427754136982867, 3.6969162331893717, -3.263086137228797, -1.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 3.5854643838005007, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -27.49879770681565
Eval count: 4, Parameters: [-1.5121444527968047, 1.502849960021762, 5.0766434110788055, -5.637053620508101, 4.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -2.427754136982867, 3.6969162331893717, -3.263086137228797, -1.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 3.5854643838005007, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -26.745754810094013
Eval count: 5, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 4.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -2.427754136982867, 3.6969162331893717, -3.263086137228797, -1.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 3.5854643838005007, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -31.954551730250728
Eval count: 6, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -2.427754136982867, 3.6969162331893717, -3.263086137228797, -1.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 3.5854643838005007, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -34.132595386123796
Eval count: 7, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -1.2518266844450316, -2.6599210242258136, 2.3984164502835394, -2.427754136982867, 3.6969162331893717, -3.263086137228797, -1.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 3.5854643838005007, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -31.415439800482886
Eval count: 8, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -1.6599210242258136, 2.3984164502835394, -2.427754136982867, 3.6969162331893717, -3.263086137228797, -1.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 3.5854643838005007, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -34.00323365799255
Eval count: 9, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 3.3984164502835394, -2.427754136982867, 3.6969162331893717, -3.263086137228797, -1.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 3.5854643838005007, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -34.05502118415188
Eval count: 10, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 3.6969162331893717, -3.263086137228797, -1.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 3.5854643838005007, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -34.298426415794665
Eval count: 11, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 4.696916233189372, -3.263086137228797, -1.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 3.5854643838005007, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -34.24316481175532
Eval count: 12, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 3.6969162331893717, -2.263086137228797, -1.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 3.5854643838005007, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -33.95270285827371
Eval count: 13, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 3.6969162331893717, -3.263086137228797, -0.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 3.5854643838005007, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -34.30648978209007
Eval count: 14, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 3.6969162331893717, -3.263086137228797, -0.9330125456016614, 0.8993620561939171, -4.170410746817839, -2.4590771973663954, 3.5854643838005007, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -34.293130387179474
Eval count: 15, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 3.6969162331893717, -3.263086137228797, -0.9330125456016614, -0.10063794380608293, -3.170410746817839, -2.4590771973663954, 3.5854643838005007, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -34.30423193681696
Eval count: 16, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 3.6969162331893717, -3.263086137228797, -0.9330125456016614, -0.10063794380608293, -4.170410746817839, -1.4590771973663954, 3.5854643838005007, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -34.30350525991804
Eval count: 17, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 3.6969162331893717, -3.263086137228797, -0.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 4.585464383800501, 5.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -34.30722696938875
Eval count: 18, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 3.6969162331893717, -3.263086137228797, -0.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 4.585464383800501, 6.780361787496702, 3.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -34.30784469904239
Eval count: 19, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 3.6969162331893717, -3.263086137228797, -0.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 4.585464383800501, 6.780361787496702, 4.6900081608004385, 1.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -34.30853727603363
Eval count: 20, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 3.6969162331893717, -3.263086137228797, -0.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 4.585464383800501, 6.780361787496702, 4.6900081608004385, 2.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -34.30865312209602
Eval count: 21, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 3.6969162331893717, -3.263086137228797, -0.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 4.585464383800501, 6.780361787496702, 4.6900081608004385, 2.5623871305645487, 6.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -34.308331701971554
Eval count: 22, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 3.6969162331893717, -3.263086137228797, -0.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 4.585464383800501, 6.780361787496702, 4.6900081608004385, 2.5623871305645487, 5.811195083780428, 0.8455843111287411, 1.2434004439790858, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -34.30837504322261
Eval count: 23, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 3.6969162331893717, -3.263086137228797, -0.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 4.585464383800501, 6.780361787496702, 4.6900081608004385, 2.5623871305645487, 5.811195083780428, -0.1544156888712589, 2.243400443979086, -2.791881498484179, 0.4913740817372476, -4.7439192904363585], Energy: -34.30864775217441
Eval count: 24, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 3.6969162331893717, -3.263086137228797, -0.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 4.585464383800501, 6.780361787496702, 4.6900081608004385, 2.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -1.7918814984841789, 0.4913740817372476, -4.7439192904363585], Energy: -34.308629464774015
Eval count: 25, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 3.6969162331893717, -3.263086137228797, -0.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 4.585464383800501, 6.780361787496702, 4.6900081608004385, 2.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 1.4913740817372476, -4.7439192904363585], Energy: -34.30866035306872
Eval count: 26, Parameters: [-1.5121444527968047, 1.502849960021762, 4.0766434110788055, -4.637053620508101, 5.328223403387376, -2.2518266844450316, -2.6599210242258136, 2.3984164502835394, -1.427754136982867, 3.6969162331893717, -3.263086137228797, -0.9330125456016614, -0.10063794380608293, -4.170410746817839, -2.4590771973663954, 4.585464383800501, 6.780361787496702, 4.6900081608004385, 2.5623871305645487, 5.811195083780428, -0.1544156888712589, 1.2434004439790858, -2.791881498484179, 1.4913740817372476, -3.7439192904363585], Energy: -34.30864793045862
Eval count: 27, Parameters: [-1.9818811261802627, 1.021260769342302, 3.498047850883504, -4.544656225362535, 5.608797204193519, -2.601848442727612, -2.6765852961483545, 2.3884234050876487, -1.4063919194897097, 3.6897974785940937, -3.307621962899836, -0.9319738293561477, -0.1023588901224841, -4.170701600597652, -2.4594616610694704, 4.585559347664857, 6.780441362925011, 4.690097378001508, 2.562402053759474, 5.811153678703108, -0.15445151076409624, 1.2433997522301798, -2.7918845460010338, 1.4913750132252315, -4.743920890706822], Energy: -34.8616053245961
Eval count: 28, Parameters: [-1.9818811261802627, 0.6369627706407793, 3.8179150861452675, -4.544656225362535, 5.608797204193519, -2.601848442727612, -2.6765852961483545, 2.3884234050876487, -1.4063919194897097, 3.6897974785940937, -3.307621962899836, -0.9319738293561477, -0.1023588901224841, -4.170701600597652, -2.4594616610694704, 4.585559347664857, 6.780441362925011, 4.690097378001508, 2.562402053759474, 5.811153678703108, -0.15445151076409624, 1.2433997522301798, -2.7918845460010338, 1.4913750132252315, -4.743920890706822], Energy: -31.175764883689396
Eval count: 29, Parameters: [-2.357203074360742, 1.8502764351235472, 3.3080188161180635, -4.470830245153137, 5.832977072391716, -2.881517575814297, -2.6899001326458483, 2.3804389120648617, -1.3893234010169315, 3.68410955811713, -3.34320631004966, -0.9311438898880094, -0.10373393482472823, -4.17093399422042, -2.45976884948847, 4.585635224266784, 6.780504944089677, 4.690168662990766, 2.5624139774667545, 5.811120595839528, -0.15448013263538932, 1.243399199519349, -2.7918869809822215, 1.491375757488783, -4.743922169330915], Energy: -32.93593310872285
Eval count: 30, Parameters: [-1.8853800693597305, 1.021260769342302, 3.498047850883504, -4.054057054926505, 5.608797204193519, -2.601848442727612, -2.6765852961483545, 2.3884234050876487, -1.4063919194897097, 3.6897974785940937, -3.307621962899836, -0.9319738293561477, -0.1023588901224841, -4.170701600597652, -2.4594616610694704, 4.585559347664857, 6.780441362925011, 4.690097378001508, 2.562402053759474, 5.811153678703108, -0.15445151076409624, 1.2433997522301798, -2.7918845460010338, 1.4913750132252315, -4.743920890706822], Energy: -34.50184185056668
